                           1                            2                            3                            4                            5 
              version_number                 initial_mass                    initial_z                    burn_min1                    burn_min2 
                        7623      1.5000000000000000E+001      2.0000000000000000E-002      5.0000000000000000E+001      1.0000000000000000E+003 

                                       1                                        2                                        3                                        4                                        5                                        6                                        7                                        8                                        9                                       10                                       11                                       12                                       13                                       14                                       15                                       16                                       17                                       18                                       19                                       20                                       21                                       22                                       23                                       24                                       25                                       26                                       27                                       28                                       29                                       30                                       31                                       32                                       33                                       34                                       35                                       36                                       37                                       38                                       39                                       40                                       41                                       42                                       43                                       44                                       45                                       46                                       47                                       48                                       49                                       50                                       51                                       52                                       53                                       54                                       55                                       56                                       57                                       58                                       59                                       60 
                            model_number                                 star_age                                star_mass                                   log_dt                               log_xmstar                             log_abs_mdot                                num_zones                           mass_conv_core                             conv_mx1_top                             conv_mx1_bot                             conv_mx2_top                             conv_mx2_bot                                  mx1_top                                  mx1_bot                                  mx2_top                                  mx2_bot                               epsnuc_M_1                               epsnuc_M_2                               epsnuc_M_3                               epsnuc_M_4                               epsnuc_M_5                               epsnuc_M_6                               epsnuc_M_7                               epsnuc_M_8                             he_core_mass                              c_core_mass                              o_core_mass                             si_core_mass                             fe_core_mass                   neutron_rich_core_mass                                   log_LH                                  log_LHe                                   log_LZ                                 log_Lnuc                                 log_Teff                               luminosity                                    log_L                                    log_R                                    log_g                                  gravity                             log_center_T                           log_center_Rho                             log_center_P                                center_mu                                center_ye                              center_abar                                center_h1                               center_he4                               center_c12                               center_o16                              surface_c12                              surface_o16                            total_mass_h1                           total_mass_he4                                       pp                                      cno                                 tri_alfa                        v_div_csound_surf                              num_retries                              num_backups 
                                     705                  2.4910094005383937E+004                  1.5000000000000000E+001                  1.9746027861639590E+000                  3.4474769709615863E+001                 -9.8999999999999986E+001                                      689                  0.0000000000000000E+000                  9.9999675717723002E-001                  9.9998153080462171E-001                  9.9999998694316028E-001                  9.9999994542555071E-001                  9.9999675717723002E-001                  9.9998153080462171E-001                  9.9999998694316028E-001                  9.9999994542555071E-001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                 -2.4612762924475371E+000                 -5.9329258382175759E+001                 -9.8999999999999986E+001                 -2.4612762924475371E+000                  4.1557740101577831E+000                  1.9479953087392038E+004                  4.2895879066539253E+000                  1.3565047694640224E+000                  2.9009710735407612E+000                  7.9610632348511604E+002                  6.9855733004075118E+000                 -6.2198664189307384E-001                  1.4520159586863546E+001                  6.1992501473278694E-001                  8.5000496623205657E-001                  1.2966439686915598E+000                  6.9999999987866857E-001                  2.7997020236488235E-001                  3.4416106101171451E-003                  9.3604466091399673E-003                  3.4416106108120289E-003                  9.3604466091399777E-003                  1.0499999999826386E+001                  4.1995530354712827E+000                 -2.4619595965227612E+000                 -5.2647882001285433E+000                 -5.9329258382175759E+001                 -1.7048924031625541E-006                                        0                                        0 
                                     710                  2.5379608541491725E+004                  1.5000000000000000E+001                  1.9714012534933647E+000                  3.4474769709615863E+001                 -9.8999999999999986E+001                                      690                  0.0000000000000000E+000                  9.9999707897258039E-001                  9.9998362909220995E-001                  9.9999998899479214E-001                  9.9999995205534387E-001                  9.9999707897258039E-001                  9.9998362909220995E-001                  9.9999998899479214E-001                  9.9999995205534387E-001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                 -2.3473563958450252E+000                 -5.8414175625073163E+001                 -9.8999999999999986E+001                 -2.3473563958450256E+000                  4.1651709715757415E+000                  2.0058347378169303E+004                  4.3022951483200993E+000                  1.3440644674611932E+000                  2.9258516775464196E+000                  8.4304678697903648E+002                  7.0001075699609574E+000                 -5.7991518226433780E-001                  1.4576867803472762E+001                  6.1992497749739361E-001                  8.5000496621982902E-001                  1.2966439687326161E+000                  6.9999999984212835E-001                  2.7997020236502579E-001                  3.4416106092622000E-003                  9.3604466091399552E-003                  3.4416106108120289E-003                  9.3604466091399777E-003                  1.0499999999772420E+001                  4.1995530354713360E+000                 -2.3485292075506359E+000                 -4.9164986891033671E+000                 -5.8414175625073163E+001                 -1.6543983632763154E-006                                        0                                        0 
                                     715                  2.5845783336062370E+004                  1.5000000000000000E+001                  1.9683876664517077E+000                  3.4474769709615863E+001                 -9.8999999999999986E+001                                      691                  0.0000000000000000E+000                  9.9999751715141139E-001                  9.9998551451997442E-001                  9.9999999030037590E-001                  9.9999995786918083E-001                  9.9999751715141139E-001                  9.9998551451997442E-001                  9.9999999030037590E-001                  9.9999995786918083E-001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                 -2.2352783094219983E+000                 -5.7519431789405807E+001                 -9.8999999999999986E+001                 -2.2352783094219983E+000                  4.1744619107343137E+000                  2.0625772634352546E+004                  4.3144102260486754E+000                  1.3315401280083377E+000                  2.9509003564521312E+000                  8.9310054924564156E+002                  7.0144658829770092E+000                 -5.3856566908822812E-001                  1.4632692804031253E+001                  6.1992497751972708E-001                  8.5000496620419763E-001                  1.2966439687850555E+000                  6.9999999979553318E-001                  2.7997020236531417E-001                  3.4416106074136557E-003                  9.3604466091399205E-003                  3.4416106108120289E-003                  9.3604466091399777E-003                  1.0499999999703091E+001                  4.1995530354714479E+000                 -2.2372648524570149E+000                 -4.5759575358912983E+000                 -5.7519431789405807E+001                 -1.5981498697309225E-006                                        0                                        0 
                                     720                  2.6308938078565545E+004                  1.5000000000000000E+001                  1.9657100079479777E+000                  3.4474769709615863E+001                 -9.8999999999999986E+001                                      691                  0.0000000000000000E+000                  9.9999783745466586E-001                  9.9998719659783253E-001                  9.9999999141944784E-001                  9.9999996304669536E-001                  9.9999783745466586E-001                  9.9998719659783253E-001                  9.9999999141944784E-001                  9.9999996304669536E-001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                 -2.1247231788222689E+000                 -5.6644558547369193E+001                 -9.8999999999999986E+001                 -2.1247231788222689E+000                  4.1836446383505281E+000                  2.1180285779383703E+004                  4.3259318156190609E+000                  1.3189354675611005E+000                  2.9761096773466056E+000                  9.4647615562203976E+002                  7.0286490688503251E+000                 -4.9793110948708291E-001                  1.4687642102841524E+001                  6.1992497754812148E-001                  8.5000496618425614E-001                  1.2966439688518707E+000                  6.9999999973632121E-001                  2.7997020236588571E-001                  3.4416106034834857E-003                  9.3604466091398424E-003                  3.4416106108120289E-003                  9.3604466091399777E-003                  1.0499999999614440E+001                  4.1995530354716761E+000                 -2.1280433044752902E+000                 -4.2430119751045536E+000                 -5.6644558547369193E+001                 -1.5372927827543698E-006                                        0                                        0 
                                     725                  2.6769536984798011E+004                  1.5000000000000000E+001                  1.9635498200257848E+000                  3.4474769709615863E+001                 -9.8999999999999986E+001                                      692                  0.0000000000000000E+000                  9.9999809807408413E-001                  9.9998869325426920E-001                  9.9999999263177575E-001                  9.9999996752525233E-001                  9.9999809807408413E-001                  9.9998869325426920E-001                  9.9999999263177575E-001                  9.9999996752525233E-001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                 -2.0152085576437093E+000                 -5.5788941373343683E+001                 -9.8999999999999986E+001                 -2.0152085576437093E+000                  4.1927202400958770E+000                  2.1720314312232276E+004                  4.3368661055890190E+000                  1.3062514090553812E+000                  3.0014777943580442E+000                  1.0034085431759473E+003                  7.0426592486451209E+000                 -4.5798478727370595E-001                  1.4741742303340171E+001                  6.1992502228763535E-001                  8.5000496615881416E-001                  1.2966439689369516E+000                  6.9999999966123938E-001                  2.7997020236700171E-001                  3.4416105952602576E-003                  9.3604466091396464E-003                  3.4416106108120289E-003                  9.3604466091399777E-003                  1.0499999999501471E+001                  4.1995530354721282E+000                 -2.0206822859701545E+000                 -3.9174436199656535E+000                 -5.5788941373343683E+001                 -1.4742019911908947E-006                                        0                                        0 
                                     730                  2.7228205897047366E+004                  1.5000000000000000E+001                  1.9619174453128705E+000                  3.4474769709615863E+001                 -9.8999999999999986E+001                                      693                  0.0000000000000000E+000                  9.9999834476727378E-001                  9.9999002871763887E-001                  9.9999999365759151E-001                  9.9999997149266728E-001                  9.9999834476727378E-001                  9.9999002871763887E-001                  9.9999999365759151E-001                  9.9999997149266728E-001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                 -1.9059954943466324E+000                 -5.4951604561296158E+001                 -1.7459739748510909E+001                 -1.9059954943466322E+000                  4.2016925715390236E+000                  2.2244892854084355E+004                  4.3472303182435601E+000                  1.2934888524963595E+000                  3.0270029074760871E+000                  1.0641501423782365E+003                  7.0565042261148543E+000                 -4.1868487233036744E-001                  1.4795043548641392E+001                  6.1992493292639150E-001                  8.5000496612626120E-001                  1.2966439690455107E+000                  6.9999999956606695E-001                  2.7997020236915232E-001                  3.4416105783096145E-003                  9.3604466091391919E-003                  3.4416106108120289E-003                  9.3604466091399777E-003                  1.0499999999357964E+001                  4.1995530354730057E+000                 -1.9148945771761900E+000                 -3.5988765001137373E+000                 -5.4951604561296158E+001                 -1.4107089114069495E-006                                        0                                        0 
                                     735                  2.7685395186311776E+004                  1.5000000000000000E+001                  1.9606624720244847E+000                  3.4474769709615863E+001                 -9.8999999999999986E+001                                      693                  0.0000000000000000E+000                  9.9999854371339458E-001                  9.9999120886015902E-001                  9.9999999440363951E-001                  9.9999997498020010E-001                  9.9999854371339458E-001                  9.9999120886015902E-001                  9.9999999440363951E-001                  9.9999997498020010E-001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                 -1.7961080935120901E+000                 -5.4131915506305830E+001                 -9.8999999999999986E+001                 -1.7961080935120906E+000                  4.2105635320548886E+000                  2.2753010235446000E+004                  4.3570388621869540E+000                  1.2806512034363269E+000                  3.0526782055961528E+000                  1.1289590922885232E+003                  7.0701872814705036E+000                 -3.8000734216425841E-001                  1.4847569456783404E+001                  6.1992502239150105E-001                  8.5000496608435439E-001                  1.2966439691847058E+000                  6.9999999944526103E-001                  2.7997020237324194E-001                  3.4416105438792289E-003                  9.3604466091381320E-003                  3.4416106108120289E-003                  9.3604466091399777E-003                  1.0499999999176110E+001                  4.1995530354746995E+000                 -1.8103619736740124E+000                 -3.2870667492402728E+000                 -5.4131915506305830E+001                 -1.3488106767526092E-006                                        0                                        0 
                                     740                  2.8141588533195354E+004                  1.5000000000000000E+001                  1.9599159396817929E+000                  3.4474769709615863E+001                 -9.8999999999999986E+001                                      693                  0.0000000000000000E+000                  9.9999876752778039E-001                  9.9999226631031801E-001                  9.9999999496317549E-001                  9.9999997803404972E-001                  9.9999876752778039E-001                  9.9999226631031801E-001                  9.9999999496317549E-001                  9.9999997803404972E-001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                 -1.6842080865528899E+000                 -5.3329251265208647E+001                 -1.6982618493791247E+001                 -1.6842080865528897E+000                  4.2193357754487142E+000                  2.3243976061445170E+004                  4.3663104194948534E+000                  1.2677424953026244E+000                  3.0784956218635573E+000                  1.1981070449740444E+003                  7.0837115044937864E+000                 -3.4192483497688597E-001                  1.4899349373692480E+001                  6.1992497776234601E-001                  8.5000496602981868E-001                  1.2966439693648575E+000                  6.9999999929124024E-001                  2.7997020238092069E-001                  3.4416104749243879E-003                  9.3604466091357103E-003                  3.4416106108120289E-003                  9.3604466091399777E-003                  1.0499999998946052E+001                  4.1995530354779067E+000                 -1.7066676560312055E+000                 -2.9817723607860884E+000                 -5.3329251265208647E+001                 -1.2903366714164305E-006                                        0                                        0 
                                     745                  2.8597323893378361E+004                  1.5000000000000000E+001                  1.9596943543788727E+000                  3.4474769709615863E+001                 -9.8999999999999986E+001                                      695                  0.0000000000000000E+000                  9.9999892568994631E-001                  9.9999319892967253E-001                  9.9999999589573552E-001                  9.9999998071940688E-001                  9.9999892568994631E-001                  9.9999319892967253E-001                  9.9999999589573552E-001                  9.9999998071940688E-001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                 -1.5685056989902262E+000                 -5.2542893024744849E+001                 -1.6760769744174890E+001                 -1.5685056989902260E+000                  4.2280121339166188E+000                  2.3717362358360890E+004                  4.3750663888699721E+000                  1.2547677630543757E+000                  3.1044450863600548E+000                  1.2718769195664754E+003                  7.0970818983391712E+000                 -3.0440058077998922E-001                  1.4950425108092038E+001                  6.1992497040773531E-001                  8.5000496595763564E-001                  1.2966439696015908E+000                  6.9999999909316768E-001                  2.7997020239516651E-001                  3.4416103386665084E-003                  9.3604466091302754E-003                  3.4416106108120289E-003                  9.3604466091399777E-003                  1.0499999998655095E+001                  4.1995530354839214E+000                 -1.6032467216187019E+000                 -2.6827021347346394E+000                 -5.2542893024744849E+001                 -1.2341515732443876E-006                                        0                                        0 
                                     750                  2.9053225125599747E+004                  1.5000000000000000E+001                  1.9601077483061879E+000                  3.4474769709615863E+001                 -9.8999999999999986E+001                                      697                  0.0000000000000000E+000                  9.9999905102600239E-001                  9.9999402722864927E-001                  9.9999999626875957E-001                  9.9999998307910976E-001                  9.9999905102600239E-001                  9.9999402722864927E-001                  9.9999999626875957E-001                  9.9999998307910976E-001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                 -1.4467563023360548E+000                 -5.1772054568550480E+001                 -9.8999999999999986E+001                 -1.4467563023360550E+000                  4.2365992514476991E+000                  2.4173017691305424E+004                  4.3833308698894413E+000                  1.2417257685019498E+000                  3.1305290754649064E+000                  1.3506072462709637E+003                  7.1103059264964896E+000                 -2.6739901788774734E-001                  1.5000839123376348E+001                  6.1992497798421575E-001                  8.5000496585976526E-001                  1.2966439699197021E+000                  6.9999999883478015E-001                  2.7997020242130000E-001                  3.4416100727800982E-003                  9.3604466091182469E-003                  3.4416106108120289E-003                  9.3604466091399777E-003                  1.0499999998286450E+001                  4.1995530354950876E+000                 -1.4993621771006831E+000                 -2.3895438316023614E+000                 -5.1772054568550480E+001                 -1.1813413057759794E-006                                        0                                        0 
                                     755                  2.9509776296418338E+004                  1.5000000000000000E+001                  1.9608475953063584E+000                  3.4474769709615863E+001                 -9.8999999999999986E+001                                      697                  0.0000000000000000E+000                  9.9999914652014033E-001                  9.9999475700286500E-001                  9.9999999682829555E-001                  9.9999998514880184E-001                  9.9999914652014033E-001                  9.9999475700286500E-001                  9.9999999682829555E-001                  9.9999998514880184E-001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                 -1.3164143269041981E+000                 -5.1016088510362380E+001                 -1.6857679757182947E+001                 -1.3164143269041981E+000                  4.2450990763747143E+000                  2.4610682097384222E+004                  4.3911236505587530E+000                  1.2286225089825744E+000                  3.1567355945036577E+000                  1.4346157501803848E+003                  7.1233877875879719E+000                 -2.3088467124834908E-001                  1.5050628137764466E+001                  6.1992499305429816E-001                  8.5000496572293616E-001                  1.2966439703598689E+000                  6.9999999849070749E-001                  2.7997020246871607E-001                  3.4416095602913589E-003                  9.3604466090920456E-003                  3.4416106108120289E-003                  9.3604466091399777E-003                  1.0499999997817591E+001                  4.1995530355155788E+000                 -1.3941119580831334E+000                 -2.1020606412339928E+000                 -5.1016088510362380E+001                 -1.1307349466984733E-006                                        0                                        0 
                                     760                  2.9967449496215839E+004                  1.5000000000000000E+001                  1.9621465509355920E+000                  3.4474769709615863E+001                 -9.8999999999999986E+001                                      698                  0.0000000000000000E+000                  9.9999926588781296E-001                  9.9999539991684061E-001                  9.9999999720131971E-001                  9.9999998698315506E-001                  9.9999926588781296E-001                  9.9999539991684061E-001                  9.9999999720131971E-001                  9.9999998698315506E-001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                 -1.1749074630236669E+000                 -5.0274502535114394E+001                 -9.8999999999999986E+001                 -1.1749074630236669E+000                  4.2535148576284154E+000                  2.5030262361357614E+004                  4.3984654018052947E+000                  1.2154618220984419E+000                  3.1830569682719223E+000                  1.5242526834533655E+003                  7.1363311028377945E+000                 -1.9483587397102520E-001                  1.5099819434363349E+001                  6.1992497838658278E-001                  8.5000496552462956E-001                  1.2966439709909110E+000                  6.9999999801969304E-001                  2.7997020255383964E-001                  3.4416085841161180E-003                  9.3604466090357902E-003                  3.4416106108120289E-003                  9.3604466091399777E-003                  1.0499999997216918E+001                  4.1995530355527961E+000                 -1.2863864029636676E+000                 -1.8200467554281274E+000                 -5.0274502535114394E+001                 -1.0821854002660873E-006                                        0                                        0 
                                     765                  3.0427487351568758E+004                  1.5000000000000000E+001                  1.9672943414912394E+000                  3.4474769709615863E+001                 -9.8999999999999986E+001                                      702                  0.0000000000000000E+000                  9.9999936436614278E-001                  9.9999596849104544E-001                  9.9999999757434377E-001                  9.9999998856984762E-001                  9.9999936436614278E-001                  9.9999596849104544E-001                  9.9999999757434377E-001                  9.9999998856984762E-001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                 -1.0213514298552064E+000                 -4.9552493750611994E+001                 -9.8999999999999986E+001                 -1.0213514298552067E+000                  4.2618005868296365E+000                  2.5421478739803435E+004                  4.4052008093910082E+000                  1.2022580674888574E+000                  3.2094644774910912E+000                  1.6198114982721356E+003                  7.1488911905343810E+000                 -1.6001026868618970E-001                  1.5147406670672627E+001                  6.1992493401683424E-001                  8.5000496522661806E-001                  1.2966439719296285E+000                  6.9999999735361695E-001                  2.7997020270459794E-001                  3.4416067530762353E-003                  9.3604466089173104E-003                  3.4416106108120280E-003                  9.3604466091399777E-003                  1.0499999996437884E+001                  4.1995530356196955E+000                 -1.1758246275465964E+000                 -1.5452322697341567E+000                 -4.9552493750611994E+001                 -1.0396139935641955E-006                                        0                                        0 
                                     770                  3.0893644571567100E+004                  1.5000000000000000E+001                  1.9715090594256059E+000                  3.4474769709615863E+001                 -9.8999999999999986E+001                                      709                  0.0000000000000000E+000                  9.9999943151045845E-001                  9.9999646954902699E-001                  9.9999999794736760E-001                  9.9999998997988926E-001                  9.9999943151045845E-001                  9.9999646954902699E-001                  9.9999999794736760E-001                  9.9999998997988926E-001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                 -8.5521514978600388E-001                 -4.8849746493774560E+001                 -1.6255619765854984E+001                 -8.5521514978600377E-001                  4.2699618700969593E+000                  2.5774980944377839E+004                  4.4111983528787500E+000                  1.1889342726980834E+000                  3.2361120670726393E+000                  1.7223129501221183E+003                  7.1613291316363270E+000                 -1.2610849273710489E-001                  1.5193993281225689E+001                  6.1992497921664014E-001                  8.5000496476180409E-001                  1.2966439733814636E+000                  6.9999999637430788E-001                  2.7997020296900327E-001                  3.4416033577289850E-003                  9.3604466086714792E-003                  3.4416106108120280E-003                  9.3604466091399777E-003                  1.0499999995406032E+001                  4.1995530357390960E+000                 -1.0613248757925686E+000                 -1.2778877680839071E+000                 -4.8849746493774560E+001                 -9.8164828222219884E-007                                        0                                        0 
                                     775                  3.1368081825018107E+004                  1.5000000000000000E+001                  1.9767491536344615E+000                  3.4474769709615863E+001                 -9.8999999999999986E+001                                      717                  0.0000000000000000E+000                  9.9999951357573325E-001                  9.9999691434456472E-001                  9.9999999822713548E-001                  9.9999999121955785E-001                  9.9999951357573325E-001                  9.9999691434456472E-001                  9.9999999822713548E-001                  9.9999999121955785E-001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                 -6.7418258120924213E-001                 -4.8155708556800981E+001                 -1.6556649761518965E+001                 -6.7418258120924213E-001                  4.2780805205862578E+000                  2.6097201852807801E+004                  4.4165939446934201E+000                  1.1753947676268213E+000                  3.2631910772151635E+000                  1.8331207659537749E+003                  7.1737618648864139E+000                 -9.2577583457100196E-002                  1.5240228036281414E+001                  6.1992497998457707E-001                  8.5000496401175007E-001                  1.2966439757097816E+000                  6.9999999487581499E-001                  2.7997020343005996E-001                  3.4415971036604555E-003                  9.3604466081658386E-003                  3.4416106108120280E-003                  9.3604466091399777E-003                  1.0499999994007547E+001                  4.1995530359501618E+000                 -9.3970365284394597E-001                 -1.0138853994905546E+000                 -4.8155708556800981E+001                 -9.3878111952420701E-007                                        0                                        0 
                                     780                  3.1841548405377609E+004                  1.5000000000000000E+001                  1.9797642012874654E+000                  3.4474769709615863E+001                 -9.8999999999999986E+001                                      721                  0.0000000000000000E+000                  9.9999957027537756E-001                  9.9999730171160917E-001                  9.9999999841364740E-001                  9.9999999230567316E-001                  9.9999957027537756E-001                  9.9999730171160917E-001                  9.9999999841364740E-001                  9.9999999230567316E-001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                 -4.7985037766168043E-001                 -4.7471549753290859E+001                 -9.8999999999999986E+001                 -4.7985037766168070E-001                  4.2861252679143602E+000                  2.6413289725387200E+004                  4.4218224951337470E+000                  1.1619195481907800E+000                  3.2901415160872460E+000                  1.9504800656731770E+003                  7.1861178579872247E+000                 -5.9069612918742742E-002                  1.5286353221774114E+001                  6.1992498119750494E-001                  8.5000496278576454E-001                  1.2966439795009919E+000                  6.9999999253263900E-001                  2.7997020421815705E-001                  3.4415858141035082E-003                  9.3604466071472714E-003                  3.4416106108120280E-003                  9.3604466091399777E-003                  1.0499999992089345E+001                  4.1995530363154296E+000                 -8.0971473440826336E-001                 -7.5384181698807473E-001                 -4.7471549753290859E+001                 -8.9713856368621599E-007                                        0                                        0 
                                     785                  3.2322100846944937E+004                  1.5000000000000000E+001                  1.9822271304071373E+000                  3.4474769709615863E+001                 -9.8999999999999986E+001                                      729                  0.0000000000000000E+000                  9.9999962399083031E-001                  9.9999764285072079E-001                  9.9999999860015942E-001                  9.9999999326638445E-001                  9.9999962399083031E-001                  9.9999764285072079E-001                  9.9999999860015942E-001                  9.9999999326638445E-001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                 -2.7290046582017924E-001                 -4.6792297110856538E+001                 -1.5352529778863040E+001                 -2.7290046582017891E-001                  4.2941566757425891E+000                  2.6711833587333836E+004                  4.4267037004335643E+000                  1.1482973351842301E+000                  3.3173859421003460E+000                  2.0767582390424145E+003                  7.1984791202901777E+000                 -2.5538317037982865E-002                  1.5332508584551293E+001                  6.1992498319232248E-001                  8.5000496071828613E-001                  1.2966439858843037E+000                  6.9999998871043012E-001                  2.7997020557124225E-001                  3.4415653683696704E-003                  9.3604466050938688E-003                  3.4416106108120280E-003                  9.3604466091399777E-003                  1.0499999989333496E+001                  4.1995530369505651E+000                 -6.6930801066203893E-001                 -4.9577387042293636E-001                 -4.6792297110856538E+001                 -8.6301140208624373E-007                                        0                                        0 
